Date,Dow_Jones,Gold,Real_Estate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
1998-04-27,52.21611785888672,,,69.51971435546875,,,,,,,,,,1820.31005859375
1998-04-28,52.06069564819336,,,69.41980743408203,,,,,,,,,,1831.77001953125
1998-04-29,52.316654205322266,,,69.8994140625,,,,,,,,,,1851.6400146484373
1998-04-30,53.16678237915039,,,71.19825744628906,,,,,,,,,,1868.4100341796875
1998-05-01,53.62387466430664,,,71.99757385253906,,,,,,,,,,1873.43994140625
1998-05-04,53.71527099609375,,,71.81771850585938,,,,,,,,,,1878.8599853515625
1998-05-05,53.523284912109375,,,71.31815338134766,,,,,,,,,,1864.9100341796875
1998-05-06,52.81940460205078,,,70.4788589477539,,,,,,,,,,1856.6800537109373
1998-05-07,52.49946594238281,,,69.91934967041016,,,,,,,,,,1835.1400146484373
1998-05-08,53.20338439941406,,,71.05838775634766,,,,,,,,,,1864.3699951171875
1998-05-11,53.19423294067383,,,70.81858825683594,,,,,,,,,,1848.0699462890625
1998-05-12,53.7792854309082,,,71.57791900634766,,,,,,,,,,1860.1600341796875
1998-05-13,53.97126770019531,,,71.75776672363281,,,,,,,,,,1866.1800537109373
1998-05-14,53.71527099609375,,,71.39810180664062,,,,,,,,,,1865.3599853515625
1998-05-15,53.17323684692383,,,70.9984359741211,,,,,,,,,,1846.77001953125
1998-05-18,53.01767349243164,,,70.71869659423828,,,,,,,,,,1831.6199951171875
1998-05-19,53.03598403930664,,,71.19825744628906,,,,,,,,,,1845.8699951171875
1998-05-20,53.74966049194336,,,71.877685546875,,,,,,,,,,1831.75
1998-05-21,53.51178359985352,,,71.41805267333984,,,,,,,,,,1820.989990234375
1998-05-22,53.42945098876953,,,71.1383285522461,,,,,,,,,,1805.0
1998-05-26,52.50521469116211,,,69.99927520751953,,,,,,,,,,1778.0899658203125
1998-05-27,52.50521469116211,,,70.0992431640625,,,,,,,,,,1781.0999755859375
1998-05-28,52.697410583496094,,,70.41895294189453,,,,,,,,,,1794.6199951171875
1998-05-29,52.0294075012207,,,69.71957397460938,,,,,,,,,,1778.8699951171875
1998-06-01,52.35882568359375,,,70.03926849365234,,,,,,,,,,1746.8199462890625
1998-06-02,52.09349060058594,,,70.0992431640625,,,,,,,,,,1761.7900390625
1998-06-03,51.44378662109375,,,68.98017883300781,,,,,,,,,,1742.31005859375
1998-06-04,52.0568733215332,,,70.2590560913086,,,,,,,,,,1769.949951171875
1998-06-05,53.20979690551758,,,71.61790466308594,,,,,,,,,,1782.9200439453125
1998-06-08,53.24642562866211,,,71.53797149658203,,,,,,,,,,1787.77001953125
1998-06-09,53.13661193847656,,,71.75776672363281,,,,,,,,,,1800.760009765625
1998-06-10,52.560157775878906,,,71.29814910888672,,,,,,,,,,1773.25
1998-06-11,51.60852813720703,,,69.9593505859375,,,,,,,,,,1749.75
1998-06-12,51.864723205566406,,,70.6187744140625,,,,,,,,,,1745.050048828125
1998-06-15,50.364017486572266,,,68.76038360595703,,,,,,,,,,1715.75
1998-06-16,50.83067321777344,,,69.8194580078125,,,,,,,,,,1753.1199951171875
1998-06-17,51.91959762573242,,,71.27820587158203,,,,,,,,,,1776.4000244140625
1998-06-18,51.71833038330078,,,70.95846557617188,,,,,,,,,,1772.699951171875
1998-06-19,51.10535430908203,,,70.60293579101562,,,,,,,,,,1781.2900390625
1998-06-22,51.16041946411133,,,70.94371032714844,,,,,,,,,,1805.8199462890625
